TrackID,Timestamp,Vehicle,Speed (km/h),License Plate,Location
71,2025-10-20 22:34:54,Car,12.65,UNKNOWN,Highway A
106,2025-10-20 22:34:55,Car,24.4,UNKNOWN,Highway A
116,2025-10-20 22:34:55,Car,33.6,UNKNOWN,Highway A
118,2025-10-20 22:34:55,Car,37.19,UNKNOWN,Highway A
125,2025-10-20 22:34:55,Car,79.85,UNKNOWN,Highway A
9,2025-10-20 22:34:56,Car,36.77,UNKNOWN,Highway A
46,2025-10-20 22:34:56,Car,78.49,UNKNOWN,Highway A
51,2025-10-20 22:34:56,Car,56.42,UNKNOWN,Highway A
60,2025-10-20 22:34:56,Car,10.32,UNKNOWN,Highway A
71,2025-10-20 22:34:56,Car,11.08,UNKNOWN,Highway A
106,2025-10-20 22:34:57,Car,23.44,UNKNOWN,Highway A
116,2025-10-20 22:34:57,Car,32.87,UNKNOWN,Highway A
118,2025-10-20 22:34:57,Car,35.3,UNKNOWN,Highway A
125,2025-10-20 22:34:57,Car,74.09,UNKNOWN,Highway A
9,2025-10-20 22:34:58,Car,40.86,UNKNOWN,Highway A
46,2025-10-20 22:34:58,Car,89.71,UNKNOWN,Highway A
51,2025-10-20 22:34:58,Car,63.68,UNKNOWN,Highway A
60,2025-10-20 22:34:59,Car,11.46,UNKNOWN,Highway A
71,2025-10-20 22:34:59,Car,11.84,UNKNOWN,Highway A
106,2025-10-20 22:34:59,Car,25.65,UNKNOWN,Highway A
116,2025-10-20 22:34:59,Car,36.32,UNKNOWN,Highway A
118,2025-10-20 22:34:59,Car,38.71,UNKNOWN,Highway A
125,2025-10-20 22:34:59,Car,77.95,UNKNOWN,Highway A
9,2025-10-20 22:35:00,Car,43.54,UNKNOWN,Highway A
46,2025-10-20 22:35:01,Car,98.1,UNKNOWN,Highway A
51,2025-10-20 22:35:01,Car,67.97,UNKNOWN,Highway A
60,2025-10-20 22:35:01,Car,13.0,UNKNOWN,Highway A
71,2025-10-20 22:35:01,Car,11.89,UNKNOWN,Highway A
106,2025-10-20 22:35:01,Car,26.86,UNKNOWN,Highway A
116,2025-10-20 22:35:02,Car,37.82,UNKNOWN,Highway A
118,2025-10-20 22:35:02,Car,38.53,UNKNOWN,Highway A
125,2025-10-20 22:35:02,Car,76.38,UNKNOWN,Highway A
9,2025-10-20 22:35:03,Car,45.48,UNKNOWN,Highway A
46,2025-10-20 22:35:03,Car,110.11,UNKNOWN,Highway A
51,2025-10-20 22:35:03,Car,71.52,UNKNOWN,Highway A
60,2025-10-20 22:35:03,Car,13.37,UNKNOWN,Highway A
71,2025-10-20 22:35:04,Car,12.24,UNKNOWN,Highway A
106,2025-10-20 22:35:04,Car,25.13,UNKNOWN,Highway A
116,2025-10-20 22:35:04,Car,37.43,UNKNOWN,Highway A
118,2025-10-20 22:35:04,Car,37.04,UNKNOWN,Highway A
125,2025-10-20 22:35:04,Car,72.17,UNKNOWN,Highway A
9,2025-10-20 22:35:05,Car,42.33,UNKNOWN,Highway A
46,2025-10-20 22:35:06,Car,108.47,UNKNOWN,Highway A
51,2025-10-20 22:35:06,Car,68.39,UNKNOWN,Highway A
60,2025-10-20 22:35:06,Car,12.61,UNKNOWN,Highway A
71,2025-10-20 22:35:06,Car,11.48,UNKNOWN,Highway A
106,2025-10-20 22:35:06,Car,23.19,UNKNOWN,Highway A
116,2025-10-20 22:35:06,Car,33.24,UNKNOWN,Highway A
118,2025-10-20 22:35:07,Car,32.97,UNKNOWN,Highway A
125,2025-10-20 22:35:07,Car,63.39,UNKNOWN,Highway A
9,2025-10-20 22:35:08,Car,41.59,UNKNOWN,Highway A
46,2025-10-20 22:35:08,Car,112.5,UNKNOWN,Highway A
51,2025-10-20 22:35:08,Car,67.5,UNKNOWN,Highway A
60,2025-10-20 22:35:08,Car,11.48,UNKNOWN,Highway A
71,2025-10-20 22:35:08,Car,11.13,UNKNOWN,Highway A
106,2025-10-20 22:35:09,Car,22.24,UNKNOWN,Highway A
116,2025-10-20 22:35:09,Car,32.08,UNKNOWN,Highway A
118,2025-10-20 22:35:09,Car,31.31,UNKNOWN,Highway A
125,2025-10-20 22:35:09,Car,59.57,UNKNOWN,Highway A
9,2025-10-20 22:35:10,Car,42.8,UNKNOWN,Highway A
46,2025-10-20 22:35:10,Car,118.39,UNKNOWN,Highway A
51,2025-10-20 22:35:11,Car,69.67,UNKNOWN,Highway A
60,2025-10-20 22:35:11,Car,12.24,UNKNOWN,Highway A
71,2025-10-20 22:35:11,Car,10.72,UNKNOWN,Highway A
106,2025-10-20 22:35:11,Car,21.51,UNKNOWN,Highway A
116,2025-10-20 22:35:11,Car,30.99,UNKNOWN,Highway A
118,2025-10-20 22:35:11,Car,30.57,UNKNOWN,Highway A
125,2025-10-20 22:35:11,Car,57.3,UNKNOWN,Highway A
9,2025-10-20 22:35:12,Car,47.15,UNKNOWN,Highway A
46,2025-10-20 22:35:13,Car,137.29,UNKNOWN,Highway A
51,2025-10-20 22:35:13,Car,78.86,UNKNOWN,Highway A
60,2025-10-20 22:35:13,Car,13.41,UNKNOWN,Highway A
71,2025-10-20 22:35:13,Car,11.99,UNKNOWN,Highway A
106,2025-10-20 22:35:14,Car,23.25,UNKNOWN,Highway A
116,2025-10-20 22:35:14,Car,33.64,UNKNOWN,Highway A
118,2025-10-20 22:35:14,Car,33.4,UNKNOWN,Highway A
125,2025-10-20 22:35:14,Car,60.77,UNKNOWN,Highway A
9,2025-10-20 22:35:15,Car,50.57,UNKNOWN,Highway A
46,2025-10-20 22:35:15,Car,149.26,UNKNOWN,Highway A
51,2025-10-20 22:35:16,Car,85.87,UNKNOWN,Highway A
60,2025-10-20 22:35:16,Car,14.59,UNKNOWN,Highway A
71,2025-10-20 22:35:16,Car,11.89,UNKNOWN,Highway A
106,2025-10-20 22:35:16,Car,23.71,UNKNOWN,Highway A
116,2025-10-20 22:35:16,Car,34.5,UNKNOWN,Highway A
118,2025-10-20 22:35:16,Car,33.27,UNKNOWN,Highway A
125,2025-10-20 22:35:16,Car,60.41,UNKNOWN,Highway A
134,2025-10-20 22:35:17,Car,120.11,UNKNOWN,Highway A
9,2025-10-20 22:35:18,Car,52.71,UNKNOWN,Highway A
46,2025-10-20 22:35:18,Car,156.12,UNKNOWN,Highway A
51,2025-10-20 22:35:18,Car,92.02,UNKNOWN,Highway A
60,2025-10-20 22:35:18,Car,15.35,UNKNOWN,Highway A
71,2025-10-20 22:35:18,Car,12.31,UNKNOWN,Highway A
106,2025-10-20 22:35:19,Car,23.71,UNKNOWN,Highway A
116,2025-10-20 22:35:19,Car,33.27,UNKNOWN,Highway A
118,2025-10-20 22:35:19,Car,30.75,UNKNOWN,Highway A
125,2025-10-20 22:35:19,Car,58.48,UNKNOWN,Highway A
134,2025-10-20 22:35:19,Car,126.08,UNKNOWN,Highway A
9,2025-10-20 22:35:20,Car,49.57,UNKNOWN,Highway A
46,2025-10-20 22:35:20,Car,148.13,UNKNOWN,Highway A
51,2025-10-20 22:35:21,Car,88.24,UNKNOWN,Highway A
60,2025-10-20 22:35:21,Car,13.83,UNKNOWN,Highway A
71,2025-10-20 22:35:21,Car,11.13,UNKNOWN,Highway A
106,2025-10-20 22:35:21,Car,20.77,UNKNOWN,Highway A
116,2025-10-20 22:35:21,Car,28.27,UNKNOWN,Highway A
118,2025-10-20 22:35:21,Car,26.86,UNKNOWN,Highway A
125,2025-10-20 22:35:21,Car,52.72,UNKNOWN,Highway A
134,2025-10-20 22:35:22,Car,115.47,UNKNOWN,Highway A
9,2025-10-20 22:35:23,Car,49.3,UNKNOWN,Highway A
46,2025-10-20 22:35:23,Car,146.02,UNKNOWN,Highway A
51,2025-10-20 22:35:23,Car,88.9,UNKNOWN,Highway A
60,2025-10-20 22:35:23,Car,13.37,UNKNOWN,Highway A
71,2025-10-20 22:35:24,Car,10.32,UNKNOWN,Highway A
106,2025-10-20 22:35:24,Car,20.29,UNKNOWN,Highway A
116,2025-10-20 22:35:24,Car,25.98,UNKNOWN,Highway A
118,2025-10-20 22:35:24,Car,25.13,UNKNOWN,Highway A
125,2025-10-20 22:35:24,Car,49.73,UNKNOWN,Highway A
134,2025-10-20 22:35:25,Car,118.96,UNKNOWN,Highway A
9,2025-10-20 22:35:26,Car,50.77,UNKNOWN,Highway A
46,2025-10-20 22:35:26,Car,145.48,UNKNOWN,Highway A
51,2025-10-20 22:35:26,Car,93.87,UNKNOWN,Highway A
60,2025-10-20 22:35:26,Car,13.77,UNKNOWN,Highway A
71,2025-10-20 22:35:27,Car,10.72,UNKNOWN,Highway A
106,2025-10-20 22:35:27,Car,20.05,UNKNOWN,Highway A
116,2025-10-20 22:35:27,Car,25.21,UNKNOWN,Highway A
118,2025-10-20 22:35:27,Car,24.65,UNKNOWN,Highway A
125,2025-10-20 22:35:27,Car,49.38,UNKNOWN,Highway A
134,2025-10-20 22:35:28,Car,123.46,UNKNOWN,Highway A
9,2025-10-20 22:35:28,Car,56.8,UNKNOWN,Highway A
46,2025-10-20 22:35:29,Car,158.09,UNKNOWN,Highway A
51,2025-10-20 22:35:29,Car,105.85,UNKNOWN,Highway A
60,2025-10-20 22:35:29,Car,14.53,UNKNOWN,Highway A
71,2025-10-20 22:35:29,Car,10.72,UNKNOWN,Highway A
106,2025-10-20 22:35:29,Car,21.25,UNKNOWN,Highway A
116,2025-10-20 22:35:29,Car,26.37,UNKNOWN,Highway A
118,2025-10-20 22:35:30,Car,26.12,UNKNOWN,Highway A
125,2025-10-20 22:35:30,Car,53.51,UNKNOWN,Highway A
134,2025-10-20 22:35:30,Car,129.24,UNKNOWN,Highway A
9,2025-10-20 22:35:31,Car,59.95,UNKNOWN,Highway A
51,2025-10-20 22:35:31,Car,114.02,UNKNOWN,Highway A
60,2025-10-20 22:35:31,Car,16.46,UNKNOWN,Highway A
71,2025-10-20 22:35:31,Car,11.08,UNKNOWN,Highway A
106,2025-10-20 22:35:31,Car,21.25,UNKNOWN,Highway A
116,2025-10-20 22:35:32,Car,26.35,UNKNOWN,Highway A
118,2025-10-20 22:35:32,Car,26.67,UNKNOWN,Highway A
125,2025-10-20 22:35:32,Car,52.35,UNKNOWN,Highway A
134,2025-10-20 22:35:32,Car,132.03,UNKNOWN,Highway A
9,2025-10-20 22:35:33,Car,62.63,UNKNOWN,Highway A
51,2025-10-20 22:35:33,Car,115.57,UNKNOWN,Highway A
60,2025-10-20 22:35:33,Car,16.46,UNKNOWN,Highway A
71,2025-10-20 22:35:33,Car,10.72,UNKNOWN,Highway A
106,2025-10-20 22:35:34,Car,21.03,UNKNOWN,Highway A
116,2025-10-20 22:35:34,Car,27.11,UNKNOWN,Highway A
118,2025-10-20 22:35:34,Car,26.39,UNKNOWN,Highway A
125,2025-10-20 22:35:34,Car,49.66,UNKNOWN,Highway A
134,2025-10-20 22:35:34,Car,130.81,UNKNOWN,Highway A
9,2025-10-20 22:35:35,Car,59.48,UNKNOWN,Highway A
51,2025-10-20 22:35:35,Car,107.78,UNKNOWN,Highway A
60,2025-10-20 22:35:35,Car,14.94,UNKNOWN,Highway A
106,2025-10-20 22:35:36,Car,18.84,UNKNOWN,Highway A
116,2025-10-20 22:35:36,Car,24.45,UNKNOWN,Highway A
118,2025-10-20 22:35:36,Car,23.07,UNKNOWN,Highway A
125,2025-10-20 22:35:36,Car,43.93,UNKNOWN,Highway A
134,2025-10-20 22:35:36,Car,119.71,UNKNOWN,Highway A
9,2025-10-20 22:35:37,Car,59.22,UNKNOWN,Highway A
51,2025-10-20 22:35:37,Car,104.62,UNKNOWN,Highway A
60,2025-10-20 22:35:37,Car,14.59,UNKNOWN,Highway A
106,2025-10-20 22:35:38,Car,17.63,UNKNOWN,Highway A
116,2025-10-20 22:35:38,Car,23.3,UNKNOWN,Highway A
118,2025-10-20 22:35:38,Car,21.77,UNKNOWN,Highway A
125,2025-10-20 22:35:38,Car,40.09,UNKNOWN,Highway A
134,2025-10-20 22:35:38,Car,115.8,UNKNOWN,Highway A
9,2025-10-20 22:35:39,Car,60.21,UNKNOWN,Highway A
51,2025-10-20 22:35:39,Car,104.04,UNKNOWN,Highway A
60,2025-10-20 22:35:39,Car,14.17,UNKNOWN,Highway A
106,2025-10-20 22:35:40,Car,17.63,UNKNOWN,Highway A
116,2025-10-20 22:35:40,Car,22.15,UNKNOWN,Highway A
118,2025-10-20 22:35:40,Car,21.87,UNKNOWN,Highway A
125,2025-10-20 22:35:40,Car,37.42,UNKNOWN,Highway A
134,2025-10-20 22:35:40,Car,113.0,UNKNOWN,Highway A
140,2025-10-20 22:35:41,Car,55.8,UNKNOWN,Highway A
9,2025-10-20 22:35:41,Car,67.25,UNKNOWN,Highway A
51,2025-10-20 22:35:42,Car,114.78,UNKNOWN,Highway A
60,2025-10-20 22:35:42,Car,16.46,UNKNOWN,Highway A
106,2025-10-20 22:35:42,Car,20.05,UNKNOWN,Highway A
116,2025-10-20 22:35:42,Car,24.82,UNKNOWN,Highway A
118,2025-10-20 22:35:42,Car,23.07,UNKNOWN,Highway A
125,2025-10-20 22:35:42,Car,40.09,UNKNOWN,Highway A
134,2025-10-20 22:35:42,Car,118.83,UNKNOWN,Highway A
140,2025-10-20 22:35:43,Car,62.38,UNKNOWN,Highway A
9,2025-10-20 22:35:44,Car,68.53,UNKNOWN,Highway A
51,2025-10-20 22:35:44,Car,121.18,UNKNOWN,Highway A
60,2025-10-20 22:35:44,Car,16.96,UNKNOWN,Highway A
71,2025-10-20 22:35:44,Car,10.37,UNKNOWN,Highway A
106,2025-10-20 22:35:44,Car,19.36,UNKNOWN,Highway A
116,2025-10-20 22:35:44,Car,24.06,UNKNOWN,Highway A
118,2025-10-20 22:35:44,Car,23.07,UNKNOWN,Highway A
125,2025-10-20 22:35:45,Car,40.09,UNKNOWN,Highway A
134,2025-10-20 22:35:45,Car,116.07,UNKNOWN,Highway A
140,2025-10-20 22:35:45,Car,70.47,UNKNOWN,Highway A
9,2025-10-20 22:35:46,Car,67.55,UNKNOWN,Highway A
51,2025-10-20 22:35:46,Car,117.64,UNKNOWN,Highway A
60,2025-10-20 22:35:46,Car,17.29,UNKNOWN,Highway A
106,2025-10-20 22:35:47,Car,18.89,UNKNOWN,Highway A
116,2025-10-20 22:35:47,Car,23.69,UNKNOWN,Highway A
118,2025-10-20 22:35:47,Car,22.62,UNKNOWN,Highway A
125,2025-10-20 22:35:47,Car,40.11,UNKNOWN,Highway A
134,2025-10-20 22:35:47,Car,109.31,UNKNOWN,Highway A
140,2025-10-20 22:35:48,Car,84.09,UNKNOWN,Highway A
9,2025-10-20 22:35:48,Car,61.41,UNKNOWN,Highway A
51,2025-10-20 22:35:48,Car,105.59,UNKNOWN,Highway A
60,2025-10-20 22:35:48,Car,16.53,UNKNOWN,Highway A
106,2025-10-20 22:35:49,Car,17.23,UNKNOWN,Highway A
116,2025-10-20 22:35:49,Car,22.53,UNKNOWN,Highway A
118,2025-10-20 22:35:49,Car,20.84,UNKNOWN,Highway A
125,2025-10-20 22:35:49,Car,35.26,UNKNOWN,Highway A
134,2025-10-20 22:35:49,Car,93.91,UNKNOWN,Highway A
140,2025-10-20 22:35:49,Car,82.42,UNKNOWN,Highway A
9,2025-10-20 22:35:50,Car,58.64,UNKNOWN,Highway A
51,2025-10-20 22:35:50,Car,108.18,UNKNOWN,Highway A
60,2025-10-20 22:35:50,Car,16.11,UNKNOWN,Highway A
106,2025-10-20 22:35:50,Car,16.49,UNKNOWN,Highway A
116,2025-10-20 22:35:50,Car,21.4,UNKNOWN,Highway A
118,2025-10-20 22:35:51,Car,18.62,UNKNOWN,Highway A
125,2025-10-20 22:35:51,Car,32.92,UNKNOWN,Highway A
134,2025-10-20 22:35:51,Car,87.98,UNKNOWN,Highway A
140,2025-10-20 22:35:51,Car,86.33,UNKNOWN,Highway A
9,2025-10-20 22:35:52,Car,56.08,UNKNOWN,Highway A
60,2025-10-20 22:35:52,Car,17.29,UNKNOWN,Highway A
106,2025-10-20 22:35:52,Car,16.68,UNKNOWN,Highway A
116,2025-10-20 22:35:52,Car,19.48,UNKNOWN,Highway A
118,2025-10-20 22:35:52,Car,18.15,UNKNOWN,Highway A
125,2025-10-20 22:35:52,Car,32.08,UNKNOWN,Highway A
134,2025-10-20 22:35:52,Car,81.51,UNKNOWN,Highway A
140,2025-10-20 22:35:53,Car,93.17,UNKNOWN,Highway A
9,2025-10-20 22:35:53,Car,59.33,UNKNOWN,Highway A
60,2025-10-20 22:35:53,Car,19.15,UNKNOWN,Highway A
106,2025-10-20 22:35:54,Car,18.36,UNKNOWN,Highway A
116,2025-10-20 22:35:54,Car,21.0,UNKNOWN,Highway A
118,2025-10-20 22:35:54,Car,20.1,UNKNOWN,Highway A
125,2025-10-20 22:35:54,Car,34.37,UNKNOWN,Highway A
134,2025-10-20 22:35:54,Car,84.34,UNKNOWN,Highway A
140,2025-10-20 22:35:54,Car,107.3,UNKNOWN,Highway A
9,2025-10-20 22:35:55,Car,60.34,UNKNOWN,Highway A
60,2025-10-20 22:35:55,Car,19.91,UNKNOWN,Highway A
106,2025-10-20 22:35:55,Car,18.62,UNKNOWN,Highway A
116,2025-10-20 22:35:55,Car,21.0,UNKNOWN,Highway A
118,2025-10-20 22:35:55,Car,20.38,UNKNOWN,Highway A
125,2025-10-20 22:35:56,Car,35.9,UNKNOWN,Highway A
134,2025-10-20 22:35:56,Car,80.68,UNKNOWN,Highway A
140,2025-10-20 22:35:56,Car,114.18,UNKNOWN,Highway A
9,2025-10-20 22:35:57,Car,59.57,UNKNOWN,Highway A
60,2025-10-20 22:35:57,Car,21.09,UNKNOWN,Highway A
106,2025-10-20 22:35:57,Car,17.89,UNKNOWN,Highway A
116,2025-10-20 22:35:57,Car,20.24,UNKNOWN,Highway A
118,2025-10-20 22:35:57,Car,19.63,UNKNOWN,Highway A
125,2025-10-20 22:35:57,Car,35.56,UNKNOWN,Highway A
134,2025-10-20 22:35:57,Car,76.08,UNKNOWN,Highway A
140,2025-10-20 22:35:58,Car,120.31,UNKNOWN,Highway A
9,2025-10-20 22:35:58,Car,52.83,UNKNOWN,Highway A
60,2025-10-20 22:35:58,Car,19.23,UNKNOWN,Highway A
106,2025-10-20 22:35:58,Car,15.74,UNKNOWN,Highway A
116,2025-10-20 22:35:59,Car,17.95,UNKNOWN,Highway A
118,2025-10-20 22:35:59,Car,18.15,UNKNOWN,Highway A
125,2025-10-20 22:35:59,Car,31.75,UNKNOWN,Highway A
134,2025-10-20 22:35:59,Car,67.14,UNKNOWN,Highway A
9,2025-10-20 22:35:59,Car,48.53,UNKNOWN,Highway A
60,2025-10-20 22:36:00,Car,18.81,UNKNOWN,Highway A
106,2025-10-20 22:36:00,Car,15.47,UNKNOWN,Highway A
116,2025-10-20 22:36:00,Car,17.19,UNKNOWN,Highway A
118,2025-10-20 22:36:00,Car,17.69,UNKNOWN,Highway A
125,2025-10-20 22:36:00,Car,30.59,UNKNOWN,Highway A
134,2025-10-20 22:36:00,Car,61.63,UNKNOWN,Highway A
60,2025-10-20 22:36:01,Car,19.23,UNKNOWN,Highway A
106,2025-10-20 22:36:01,Car,15.47,UNKNOWN,Highway A
116,2025-10-20 22:36:01,Car,16.8,UNKNOWN,Highway A
118,2025-10-20 22:36:01,Car,16.95,UNKNOWN,Highway A
125,2025-10-20 22:36:01,Car,27.88,UNKNOWN,Highway A
134,2025-10-20 22:36:01,Car,59.28,UNKNOWN,Highway A
153,2025-10-20 22:36:02,Car,111.66,UNKNOWN,Highway A
60,2025-10-20 22:36:02,Car,21.93,UNKNOWN,Highway A
106,2025-10-20 22:36:02,Car,16.42,UNKNOWN,Highway A
116,2025-10-20 22:36:02,Car,18.33,UNKNOWN,Highway A
118,2025-10-20 22:36:03,Car,17.23,UNKNOWN,Highway A
125,2025-10-20 22:36:03,Car,29.03,UNKNOWN,Highway A
134,2025-10-20 22:36:03,Car,62.43,UNKNOWN,Highway A
153,2025-10-20 22:36:03,Car,112.86,UNKNOWN,Highway A
60,2025-10-20 22:36:04,Car,22.69,UNKNOWN,Highway A
106,2025-10-20 22:36:04,Car,16.68,UNKNOWN,Highway A
116,2025-10-20 22:36:04,Car,17.95,UNKNOWN,Highway A
118,2025-10-20 22:36:04,Car,17.69,UNKNOWN,Highway A
125,2025-10-20 22:36:04,Car,29.78,UNKNOWN,Highway A
134,2025-10-20 22:36:04,Car,61.69,UNKNOWN,Highway A
153,2025-10-20 22:36:04,Car,115.32,UNKNOWN,Highway A
60,2025-10-20 22:36:05,Car,23.02,UNKNOWN,Highway A
106,2025-10-20 22:36:05,Car,17.15,UNKNOWN,Highway A
116,2025-10-20 22:36:05,Car,18.33,UNKNOWN,Highway A
118,2025-10-20 22:36:05,Car,16.68,UNKNOWN,Highway A
125,2025-10-20 22:36:05,Car,28.26,UNKNOWN,Highway A
134,2025-10-20 22:36:05,Car,57.8,UNKNOWN,Highway A
153,2025-10-20 22:36:06,Car,117.97,UNKNOWN,Highway A
60,2025-10-20 22:36:06,Car,21.93,UNKNOWN,Highway A
106,2025-10-20 22:36:06,Car,15.22,UNKNOWN,Highway A
116,2025-10-20 22:36:06,Car,16.8,UNKNOWN,Highway A
118,2025-10-20 22:36:06,Car,14.74,UNKNOWN,Highway A
125,2025-10-20 22:36:07,Car,25.21,UNKNOWN,Highway A
134,2025-10-20 22:36:07,Car,52.32,UNKNOWN,Highway A
153,2025-10-20 22:36:07,Car,109.92,UNKNOWN,Highway A
60,2025-10-20 22:36:07,Car,22.26,UNKNOWN,Highway A
106,2025-10-20 22:36:08,Car,14.49,UNKNOWN,Highway A
116,2025-10-20 22:36:08,Car,16.04,UNKNOWN,Highway A
118,2025-10-20 22:36:08,Car,13.53,UNKNOWN,Highway A
125,2025-10-20 22:36:08,Car,23.3,UNKNOWN,Highway A
134,2025-10-20 22:36:08,Car,50.03,UNKNOWN,Highway A
153,2025-10-20 22:36:08,Car,105.46,UNKNOWN,Highway A
160,2025-10-20 22:36:08,Car,48.17,UNKNOWN,Highway A
60,2025-10-20 22:36:09,Car,23.02,UNKNOWN,Highway A
106,2025-10-20 22:36:09,Car,14.26,UNKNOWN,Highway A
116,2025-10-20 22:36:09,Car,15.66,UNKNOWN,Highway A
118,2025-10-20 22:36:09,Car,13.8,UNKNOWN,Highway A
125,2025-10-20 22:36:09,Car,23.3,UNKNOWN,Highway A
134,2025-10-20 22:36:09,Car,47.18,UNKNOWN,Highway A
153,2025-10-20 22:36:10,Car,99.06,UNKNOWN,Highway A
160,2025-10-20 22:36:10,Car,55.55,UNKNOWN,Highway A
60,2025-10-20 22:36:10,Car,25.72,UNKNOWN,Highway A
106,2025-10-20 22:36:10,Car,16.18,UNKNOWN,Highway A
116,2025-10-20 22:36:10,Car,16.42,UNKNOWN,Highway A
118,2025-10-20 22:36:11,Car,14.83,UNKNOWN,Highway A
125,2025-10-20 22:36:11,Car,25.59,UNKNOWN,Highway A
134,2025-10-20 22:36:11,Car,49.87,UNKNOWN,Highway A
153,2025-10-20 22:36:11,Car,90.27,UNKNOWN,Highway A
160,2025-10-20 22:36:11,Car,59.27,UNKNOWN,Highway A
60,2025-10-20 22:36:12,Car,27.33,UNKNOWN,Highway A
106,2025-10-20 22:36:12,Car,15.95,UNKNOWN,Highway A
116,2025-10-20 22:36:12,Car,16.8,UNKNOWN,Highway A
118,2025-10-20 22:36:12,Car,14.83,UNKNOWN,Highway A
125,2025-10-20 22:36:12,Car,24.45,UNKNOWN,Highway A
134,2025-10-20 22:36:12,Car,47.89,UNKNOWN,Highway A
153,2025-10-20 22:36:12,Car,87.33,UNKNOWN,Highway A
160,2025-10-20 22:36:12,Car,62.1,UNKNOWN,Highway A
60,2025-10-20 22:36:13,Car,28.09,UNKNOWN,Highway A
106,2025-10-20 22:36:13,Car,15.7,UNKNOWN,Highway A
116,2025-10-20 22:36:13,Car,16.8,UNKNOWN,Highway A
118,2025-10-20 22:36:13,Car,14.38,UNKNOWN,Highway A
125,2025-10-20 22:36:13,Car,24.45,UNKNOWN,Highway A
134,2025-10-20 22:36:13,Car,44.92,UNKNOWN,Highway A
153,2025-10-20 22:36:14,Car,82.35,UNKNOWN,Highway A
160,2025-10-20 22:36:14,Car,64.2,UNKNOWN,Highway A
140,2025-10-20 22:36:14,Car,219.8,UNKNOWN,Highway A
60,2025-10-20 22:36:14,Car,25.81,UNKNOWN,Highway A
106,2025-10-20 22:36:15,Car,14.74,UNKNOWN,Highway A
116,2025-10-20 22:36:15,Car,14.53,UNKNOWN,Highway A
118,2025-10-20 22:36:15,Car,13.34,UNKNOWN,Highway A
125,2025-10-20 22:36:15,Car,22.92,UNKNOWN,Highway A
134,2025-10-20 22:36:15,Car,39.85,UNKNOWN,Highway A
153,2025-10-20 22:36:15,Car,72.75,UNKNOWN,Highway A
160,2025-10-20 22:36:15,Car,60.91,UNKNOWN,Highway A
140,2025-10-20 22:36:15,Car,209.7,UNKNOWN,Highway A
60,2025-10-20 22:36:16,Car,25.93,UNKNOWN,Highway A
106,2025-10-20 22:36:16,Car,14.01,UNKNOWN,Highway A
116,2025-10-20 22:36:16,Car,14.17,UNKNOWN,Highway A
118,2025-10-20 22:36:16,Car,12.88,UNKNOWN,Highway A
125,2025-10-20 22:36:16,Car,21.4,UNKNOWN,Highway A
134,2025-10-20 22:36:16,Car,37.45,UNKNOWN,Highway A
160,2025-10-20 22:36:16,Car,60.27,UNKNOWN,Highway A
140,2025-10-20 22:36:17,Car,198.32,UNKNOWN,Highway A
60,2025-10-20 22:36:17,Car,26.68,UNKNOWN,Highway A
106,2025-10-20 22:36:17,Car,12.8,UNKNOWN,Highway A
116,2025-10-20 22:36:17,Car,13.75,UNKNOWN,Highway A
118,2025-10-20 22:36:17,Car,12.74,UNKNOWN,Highway A
125,2025-10-20 22:36:17,Car,21.0,UNKNOWN,Highway A
134,2025-10-20 22:36:17,Car,36.03,UNKNOWN,Highway A
160,2025-10-20 22:36:18,Car,60.48,UNKNOWN,Highway A
140,2025-10-20 22:36:18,Car,199.2,UNKNOWN,Highway A
60,2025-10-20 22:36:18,Car,29.6,UNKNOWN,Highway A
106,2025-10-20 22:36:19,Car,14.27,UNKNOWN,Highway A
116,2025-10-20 22:36:19,Car,14.53,UNKNOWN,Highway A
118,2025-10-20 22:36:19,Car,13.18,UNKNOWN,Highway A
125,2025-10-20 22:36:19,Car,23.67,UNKNOWN,Highway A
134,2025-10-20 22:36:19,Car,37.78,UNKNOWN,Highway A
160,2025-10-20 22:36:19,Car,67.55,UNKNOWN,Highway A
140,2025-10-20 22:36:19,Car,194.57,UNKNOWN,Highway A
60,2025-10-20 22:36:20,Car,31.21,UNKNOWN,Highway A
106,2025-10-20 22:36:20,Car,14.27,UNKNOWN,Highway A
116,2025-10-20 22:36:20,Car,14.53,UNKNOWN,Highway A
118,2025-10-20 22:36:20,Car,13.18,UNKNOWN,Highway A
125,2025-10-20 22:36:20,Car,22.91,UNKNOWN,Highway A
134,2025-10-20 22:36:20,Car,37.78,UNKNOWN,Highway A
160,2025-10-20 22:36:20,Car,69.93,UNKNOWN,Highway A
140,2025-10-20 22:36:20,Car,186.79,UNKNOWN,Highway A
60,2025-10-20 22:36:21,Car,32.3,UNKNOWN,Highway A
106,2025-10-20 22:36:21,Car,14.74,UNKNOWN,Highway A
116,2025-10-20 22:36:21,Car,14.53,UNKNOWN,Highway A
118,2025-10-20 22:36:21,Car,12.59,UNKNOWN,Highway A
125,2025-10-20 22:36:21,Car,21.77,UNKNOWN,Highway A
134,2025-10-20 22:36:21,Car,37.32,UNKNOWN,Highway A
160,2025-10-20 22:36:21,Car,70.65,UNKNOWN,Highway A
140,2025-10-20 22:36:21,Car,177.19,UNKNOWN,Highway A
60,2025-10-20 22:36:22,Car,30.46,UNKNOWN,Highway A
106,2025-10-20 22:36:22,Car,12.8,UNKNOWN,Highway A
